filename,foreground,background,specimen_id,train_or_test,nuclei_count,area_min,area_max,area_mean,image_height,image_width,image_mean_intensity,image_violet_intensity
0acd2c223d300ea55d0546797713851e818e5c697d073b7f4091b96ce0f3d2fe.png,white,black,0acd2c223d300ea55d0546797713851e818e5c697d073b7f4091b96ce0f3d2fe,train,9,14.0,360.5,188.27777777777777,256,256,15.459991455078125,0
a0afead3b4fe393f6a6159de040ecb2e66f8a89090abf0d0bf5b8e1d38ae667c.png,white,black,a0afead3b4fe393f6a6159de040ecb2e66f8a89090abf0d0bf5b8e1d38ae667c,train,18,2.0,2803.0,748.825,360,360,6.623719135802469,0
505bc0a3928d8aef5ce441c5a611fdd32e1e8eccdc15cc3a52b88030acb50f81.png,white,black,505bc0a3928d8aef5ce441c5a611fdd32e1e8eccdc15cc3a52b88030acb50f81,test,4,0.0,0.0,0.0,512,640,7.91617431640625,0
f01a9742c43a69f087700a43893f713878e537bae8e44f76b957f09519601ad6.png,white,black,f01a9742c43a69f087700a43893f713878e537bae8e44f76b957f09519601ad6,train,28,425.0,2158.0,1554.1785714285713,520,696,24.11979719274978,0
bbfc4aab5645637680fa0ef00925eea733b93099f1944c0aea09b78af1d4eef2.png,white,black,bbfc4aab5645637680fa0ef00925eea733b93099f1944c0aea09b78af1d4eef2,train,12,154.5,787.0,337.5,520,696,3.564995026525199,0
ff3407842ada5bc18be79ae453e5bdaa1b68afc842fc22fa618ac6e6599d0bb3.png,white,black,ff3407842ada5bc18be79ae453e5bdaa1b68afc842fc22fa618ac6e6599d0bb3,train,19,49.0,2327.0,1612.5526315789473,520,696,17.310983090185676,0
1f0008060150b5b93084ae2e4dabd160ab80a95ce8071a321b80ec4e33b58aca.png,white,black,1f0008060150b5b93084ae2e4dabd160ab80a95ce8071a321b80ec4e33b58aca,train,27,6.0,4414.0,1412.142857142857,360,360,10.266635802469136,0
2227fd9b01d67c2bcdb407d3205214e6dfeff9fd0725828e3b3651959942ff4a.png,white,black,2227fd9b01d67c2bcdb407d3205214e6dfeff9fd0725828e3b3651959942ff4a,train,60,14.0,322.0,67.375,256,256,25.13775634765625,0
e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd.png,white,black,e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,train,2,77.0,82.0,79.5,256,256,13.717422485351562,0
e4537e7893e631f3ba6ae5b1023e24b233c78249a31c2f5e561f6c4cad88fcf6.png,white,black,e4537e7893e631f3ba6ae5b1023e24b233c78249a31c2f5e561f6c4cad88fcf6,train,21,13.0,403.0,202.28571428571428,256,256,17.35174560546875,0
8055957570d7b38f0acecdb56f3078a963a1a7307ca03fcca62212e0e95e5845.png,white,black,8055957570d7b38f0acecdb56f3078a963a1a7307ca03fcca62212e0e95e5845,train,23,2.0,2373.0,1453.9791666666667,520,696,20.762201591511936,0
4c465a54e329ec7b0f4bc5f6acdfd3192707d6c0fbdf557339485581c5a6b3c1.png,white,black,4c465a54e329ec7b0f4bc5f6acdfd3192707d6c0fbdf557339485581c5a6b3c1,train,79,10.0,696.5,229.34177215189874,256,256,13.76007080078125,0
b24ea5c268469a95ed155eeaf809e36030b78a2eb530a0cb2380cdc1ccdb7dd1.png,white,black,b24ea5c268469a95ed155eeaf809e36030b78a2eb530a0cb2380cdc1ccdb7dd1,train,50,17.0,2542.0,1610.02,520,696,36.02499723695844,0
10328b822b836e67b547b4144e0b7eb43747c114ce4cacd8b540648892945b00.png,white,black,10328b822b836e67b547b4144e0b7eb43747c114ce4cacd8b540648892945b00,train,23,14.0,283.0,151.43478260869566,256,256,18.150497436523438,0
876423522bdec1602917b94163a21e05fc7b692045219b7bc96cdaf638c33c25.png,white,black,876423522bdec1602917b94163a21e05fc7b692045219b7bc96cdaf638c33c25,train,119,62.0,1272.0,605.2016806722689,520,696,11.388160366931919,0
af8621ef0db8c26b0bce6385bd5609b584bfd678fcf7a234b8a15e6bb05c15ac.png,white,black,af8621ef0db8c26b0bce6385bd5609b584bfd678fcf7a234b8a15e6bb05c15ac,train,22,27.5,453.0,209.97727272727272,256,256,16.49908447265625,0
e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b.png,white,black,e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b,train,6,14.0,196.0,79.41666666666667,256,256,14.643020629882812,0
514ccfc78cb55988a238d3ac9dc83460aa88382c95d56bcc0559962d9fe481ef.png,white,black,514ccfc78cb55988a238d3ac9dc83460aa88382c95d56bcc0559962d9fe481ef,train,21,35.5,3275.5,1729.5,360,360,9.23150462962963,0
449fe932622db3b49366a260ddd20077219f96fb2dc0f912ad4f60b087876f3b.png,white,black,449fe932622db3b49366a260ddd20077219f96fb2dc0f912ad4f60b087876f3b,train,44,14.0,450.0,239.85227272727272,256,256,11.583206176757812,0
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab.png,white,black,8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,test,38,0.0,0.0,0.0,520,696,25.00017130857648,0
f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687.png,white,black,f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687,train,54,16.0,2058.0,894.0555555555555,512,640,11.167526245117188,0
319b6cb8b0d24b38db5e3c6fbb13b062e2766d9af5ff9bccb8f439ac0d870e52.png,white,black,319b6cb8b0d24b38db5e3c6fbb13b062e2766d9af5ff9bccb8f439ac0d870e52,train,47,23.0,125.0,65.67021276595744,256,256,21.3021240234375,0
df5cdd0ebe1bdf8dc870bc294b8f08961e083bc7f9be69e268454aa9091808b9.png,white,black,df5cdd0ebe1bdf8dc870bc294b8f08961e083bc7f9be69e268454aa9091808b9,train,22,42.0,3842.0,1059.590909090909,512,640,11.122738647460938,0
edd36ed822e7ed760ff73e0524df22aa5bf5c565efcdc6c39603239c0896e7a8.png,white,black,edd36ed822e7ed760ff73e0524df22aa5bf5c565efcdc6c39603239c0896e7a8,train,49,10.0,855.0,331.83673469387753,256,256,13.162063598632812,0
e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2.png,white,black,e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2,train,199,25.0,774.5,393.60804020100505,520,696,24.814072170645446,0
58c593bcb98386e7fd42a1d34e291db93477624b164e83ab2afa3caa90d1d921.png,white,black,58c593bcb98386e7fd42a1d34e291db93477624b164e83ab2afa3caa90d1d921,train,2,165.5,364.0,264.75,256,256,14.079071044921875,0
1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5.png,white,black,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,train,76,118.5,1262.0,712.0986842105264,520,696,8.467965296198054,0
dabfee30b46d23569c63fa7253ef10b2407fbe8023035a5030252313cb718097.png,white,black,dabfee30b46d23569c63fa7253ef10b2407fbe8023035a5030252313cb718097,train,10,32.5,282.5,140.15,256,256,4.3325653076171875,0
b6d50fa22380ae3a7e8c52c5bc44a254e7b2596fd8927980dbe2c160cb5689b5.png,white,black,b6d50fa22380ae3a7e8c52c5bc44a254e7b2596fd8927980dbe2c160cb5689b5,train,16,40.5,281.5,120.59375,256,256,7.636993408203125,0
10ba6cbee4873b32d5626a118a339832ba2b15d8643f66dddcd7cb2ec80fbc28.png,white,black,10ba6cbee4873b32d5626a118a339832ba2b15d8643f66dddcd7cb2ec80fbc28,train,67,40.0,1385.5,584.2686567164179,520,696,6.840442639257295,0
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18.png,white,black,550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,test,264,0.0,0.0,0.0,520,348,47.49035145888594,0
5419302571113e9aa74c7c0a9575333ca539b871a16c86ee92b35170b4ddc52e.png,white,black,5419302571113e9aa74c7c0a9575333ca539b871a16c86ee92b35170b4ddc52e,train,8,32.0,221.5,145.375,256,256,4.167144775390625,0
d6a880b1f6056f3086679de5c810e7af87cdf3bbbd0533a83e3681817fce40fc.png,white,black,d6a880b1f6056f3086679de5c810e7af87cdf3bbbd0533a83e3681817fce40fc,train,77,12.0,629.5,187.30519480519482,256,256,13.3018798828125,0
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af.png,white,black,43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,test,134,0.0,0.0,0.0,260,347,61.645056528485924,0
c169a7782a69ea2f38f64d2739de189e88adbcfd4a829721def8c89ecabe8b71.png,white,black,c169a7782a69ea2f38f64d2739de189e88adbcfd4a829721def8c89ecabe8b71,train,22,2.0,3662.0,997.4166666666666,360,360,9.23045524691358,0
449f41710769584b5e4eca8ecb4c76d5272605f27da2949e6285de0860d2cbc0.png,white,black,449f41710769584b5e4eca8ecb4c76d5272605f27da2949e6285de0860d2cbc0,train,34,16.0,2695.5,1704.0588235294117,520,696,31.87520722811671,0
9f073db4acd7e634fd578af50d4e77218742f63a4d423a99808d6fd7cb0d3cdb.png,white,black,9f073db4acd7e634fd578af50d4e77218742f63a4d423a99808d6fd7cb0d3cdb,train,18,64.5,343.0,203.27777777777777,256,256,16.64471435546875,0
3bfd6bb152310f93daa6f4e1867c10572946e874b3a30c9ba8e0fcdeb590300b.png,white,black,3bfd6bb152310f93daa6f4e1867c10572946e874b3a30c9ba8e0fcdeb590300b,train,32,27.0,550.0,266.65625,256,256,9.013290405273438,0
df53d0b6c2c4e45d759b2c474011e2b2b32552cd100ca4b22388ab9ca1750ee2.png,white,black,df53d0b6c2c4e45d759b2c474011e2b2b32552cd100ca4b22388ab9ca1750ee2,train,80,14.0,309.5,128.9506172839506,260,347,38.49629793837287,0
5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311.png,white,black,5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311,train,23,2.0,186.5,75.35416666666667,256,256,18.680892944335938,0
a3a1b8f9794ef589b71faa9f35fd97ad6761c4488718fbcf766e95e31afa8606.png,white,black,a3a1b8f9794ef589b71faa9f35fd97ad6761c4488718fbcf766e95e31afa8606,train,16,17.0,244.0,123.125,256,256,5.9693756103515625,0
9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32.png,white,black,9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32,train,58,2.0,1588.0,527.6610169491526,256,320,34.902001953125,0
9774c82396327929fea05e40ae153cabf0107178b2ae3e40a5709b409793887e.png,white,black,9774c82396327929fea05e40ae153cabf0107178b2ae3e40a5709b409793887e,train,14,25.0,66.5,45.285714285714285,256,256,15.022598266601562,0
a3a65623e079af7988b0c1cf1e54041003c6d730c91ecf200b71c47b93a67ed6.png,white,black,a3a65623e079af7988b0c1cf1e54041003c6d730c91ecf200b71c47b93a67ed6,train,15,14.0,132.0,69.5,256,256,17.089370727539062,0
f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81.png,white,black,f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,train,199,29.5,628.0,226.61306532663318,603,1272,12.992908883256673,0
c7d546766518703580f63d5d8f11d54971044753f53c0b257d19c2f99d4bfdd0.png,white,black,c7d546766518703580f63d5d8f11d54971044753f53c0b257d19c2f99d4bfdd0,train,52,4.5,959.5,279.125,256,256,11.76788330078125,0
ce37f6dd0615d45e66e41a8f2ed6fbc0bbe3103a290394ad474207507710eacc.png,white,black,ce37f6dd0615d45e66e41a8f2ed6fbc0bbe3103a290394ad474207507710eacc,train,8,73.5,296.5,172.625,256,256,3.72576904296875,0
308084bdd358e0bd3dc7f2b409d6f34cc119bce30216f44667fc2be43ff31722.png,white,black,308084bdd358e0bd3dc7f2b409d6f34cc119bce30216f44667fc2be43ff31722,train,60,14.0,340.5,71.95,256,256,22.116195678710938,0
9520aff4efe87bd8f3901652fa2dde9b4bc9c679325966145ce00c1ca33f35de.png,white,black,9520aff4efe87bd8f3901652fa2dde9b4bc9c679325966145ce00c1ca33f35de,train,44,379.0,2429.5,1083.8863636363637,512,640,7.864474487304688,0
e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2.png,white,black,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,train,130,23.5,1256.0,601.2615384615384,520,696,9.042979111405835,0
371a67232f7c871ec11332292c83cd9bb16063b91d58e86f0b76ef8817bc9465.png,white,black,371a67232f7c871ec11332292c83cd9bb16063b91d58e86f0b76ef8817bc9465,train,14,19.0,253.0,110.17857142857143,256,256,5.080047607421875,0
b0d6dfcc95e4d087d232378f860fc3ef9f95ea5a4c26d623a0be091f820a793f.png,white,black,b0d6dfcc95e4d087d232378f860fc3ef9f95ea5a4c26d623a0be091f820a793f,train,22,14.0,306.0,102.02272727272727,256,256,7.0394439697265625,0
88678981648b184b23b6c04999f29210cbe351f85b61d2bf99e306fd67a2998a.png,white,black,88678981648b184b23b6c04999f29210cbe351f85b61d2bf99e306fd67a2998a,train,10,105.5,285.5,196.95,256,256,14.738250732421875,0
0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0.png,white,black,0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0,train,57,14.0,672.5,290.36842105263156,256,256,12.757980346679688,0
516a0e20327d6dfcedcf57e3056115e4fb29cdf4cb349003bdfc75c9b7f5c2cf.png,white,black,516a0e20327d6dfcedcf57e3056115e4fb29cdf4cb349003bdfc75c9b7f5c2cf,train,22,33.0,5383.0,1609.9318181818182,360,360,11.524020061728395,0
a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd.png,white,black,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,train,26,0.0,6279.0,1068.3846153846155,360,360,11.70184413580247,0
b61d3fb0d0ebbee018346e0adeff9e9178f33aa95262779b3c196f93b4ace895.png,white,black,b61d3fb0d0ebbee018346e0adeff9e9178f33aa95262779b3c196f93b4ace895,train,170,2.0,862.0,393.7046783625731,520,696,30.1089025198939,0
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af.png,white,black,7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,test,34,0.0,0.0,0.0,256,256,17.265182495117188,0
5bb8508ff8ec8683fc6a8aa6bd470f6feb3af4eccdca07f51a1ebc9dad67cfb8.png,white,black,5bb8508ff8ec8683fc6a8aa6bd470f6feb3af4eccdca07f51a1ebc9dad67cfb8,train,32,14.5,3227.5,1688.90625,520,696,24.335339301503094,0
aa83f5b4fca02ae43a6b9456ab42707b0beabc6e7c5c4e66c0d2572fb80f3615.png,white,black,aa83f5b4fca02ae43a6b9456ab42707b0beabc6e7c5c4e66c0d2572fb80f3615,train,8,16.5,266.5,137.0,256,256,4.36627197265625,0
98a463483fe3a56deacc8bc00ab8aa62668bd40ad0c70bbe7deb10d3e4aeb0c0.png,white,black,98a463483fe3a56deacc8bc00ab8aa62668bd40ad0c70bbe7deb10d3e4aeb0c0,train,125,9.0,1200.5,630.332,520,696,7.715240937223696,0
2e172afb1f43b359f1f0208da9386aefe97c0c1afe202abfe6ec09cdca820990.png,white,black,2e172afb1f43b359f1f0208da9386aefe97c0c1afe202abfe6ec09cdca820990,train,41,20.0,221.0,110.13414634146342,256,256,11.651107788085938,0
76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a.png,white,black,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,train,35,25.5,93.0,59.614285714285714,256,256,17.258392333984375,0
fc9269fb2e651cd4a32b65ae164f79b0a2ea823e0a83508c85d7985a6bed43cf.png,white,black,fc9269fb2e651cd4a32b65ae164f79b0a2ea823e0a83508c85d7985a6bed43cf,train,5,77.5,239.0,137.0,256,256,3.6895599365234375,0
6eefe1f0d9c2d2c2380db3ecd2113a566ace7dfc917687bb5033b4af5b8293aa.png,white,black,6eefe1f0d9c2d2c2380db3ecd2113a566ace7dfc917687bb5033b4af5b8293aa,train,33,13.5,282.5,103.18181818181819,256,256,9.716781616210938,0
602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18.png,white,black,602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18,train,19,72.5,769.0,469.1842105263158,520,696,11.693678160919541,0
1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5.png,white,black,1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5,train,9,31.5,215.5,140.0,256,256,15.226348876953125,0
f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5.png,white,black,f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5,train,32,14.5,221.0,123.265625,256,256,8.325836181640625,0
930f246a8e4ff273a72a6e4b3cf8e8caff94fca4eaf1dbe6f93ba37b8195c0a0.png,white,black,930f246a8e4ff273a72a6e4b3cf8e8caff94fca4eaf1dbe6f93ba37b8195c0a0,train,41,23.5,172.5,75.71951219512195,256,256,22.587966918945312,0
23830d0e51245fc0c9e410efa4c17d2a7d83a0104a3777130119ab892de47a4e.png,white,black,23830d0e51245fc0c9e410efa4c17d2a7d83a0104a3777130119ab892de47a4e,train,40,25.0,456.5,196.5125,256,256,11.134765625,0
eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698.png,white,black,eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698,train,50,18.0,143.5,68.73,256,256,21.97998046875,0
2c83c86dd4e5dacc024b55629375567fb8e320a82ef86f541cfe54764040fc25.png,white,black,2c83c86dd4e5dacc024b55629375567fb8e320a82ef86f541cfe54764040fc25,train,24,71.0,831.0,521.0625,520,696,13.196924734748011,0
aa4d989d262c618ac2793579e200cc71b3767f84698ae5f669867f23cdfe2568.png,white,black,aa4d989d262c618ac2793579e200cc71b3767f84698ae5f669867f23cdfe2568,train,8,14.0,296.5,136.25,256,256,4.3116455078125,0
8d9b4205ddb10fa49a2973b4f3a2dc6923407ae015081e1a52c4b4c2fe8faa53.png,white,black,8d9b4205ddb10fa49a2973b4f3a2dc6923407ae015081e1a52c4b4c2fe8faa53,train,33,20.0,427.5,112.15151515151516,256,256,9.306304931640625,0
5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974.png,white,black,5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974,train,37,2.0,3638.0,469.8836206896552,512,640,7.90638427734375,0
0ddd8deaf1696db68b00c600601c6a74a0502caaf274222c8367bdc31458ae7e.png,white,black,0ddd8deaf1696db68b00c600601c6a74a0502caaf274222c8367bdc31458ae7e,train,32,2.0,745.5,313.8857142857143,256,256,9.662872314453125,0
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580.png,white,black,432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,test,329,0.0,0.0,0.0,520,348,51.266324049513706,0
797945873ca2a95f028671714b71eb3f883efe9dae7fcd3fc0ea1521efb73aaa.png,white,black,797945873ca2a95f028671714b71eb3f883efe9dae7fcd3fc0ea1521efb73aaa,train,22,44.0,2929.0,1604.3636363636363,360,360,12.763927469135803,0
538b7673d507014d83af238876e03617396b70fe27f525f8205a4a96900fbb8e.png,white,black,538b7673d507014d83af238876e03617396b70fe27f525f8205a4a96900fbb8e,train,196,16.5,561.5,254.51785714285714,603,1272,15.466077630714352,0
dad607a203483439fcbc2acecd0a39fb5e5a94a32a94348f5c802c79cfeb6e7c.png,white,black,dad607a203483439fcbc2acecd0a39fb5e5a94a32a94348f5c802c79cfeb6e7c,train,50,25.0,226.0,120.26,256,256,11.180770874023438,0
3852c7e45bd885b9537e276861ab50b99bb42f0f8e717d2f88174c62862ca3ff.png,white,black,3852c7e45bd885b9537e276861ab50b99bb42f0f8e717d2f88174c62862ca3ff,train,56,14.0,168.5,56.776785714285715,256,256,19.901260375976562,0
b1eb0123fe2d8c825694b193efb7b923d95effac9558ee4eaf3116374c2c94fe.png,white,black,b1eb0123fe2d8c825694b193efb7b923d95effac9558ee4eaf3116374c2c94fe,train,12,2.0,2856.5,846.0238095238095,360,360,7.336635802469136,0
a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91.png,white,black,a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91,train,18,22.5,104.5,67.72222222222223,256,256,16.423263549804688,0
8aa1a883f61f0bb5af3d3d60acaaf33af45ef4fbffaac15ae838bc1ce37b6fbf.png,white,black,8aa1a883f61f0bb5af3d3d60acaaf33af45ef4fbffaac15ae838bc1ce37b6fbf,train,7,53.0,285.5,197.78571428571428,256,256,14.808212280273438,0
ce88df7356d9d4a8d5944a93768f4c4b593de2d35616f7448c2b37b9fd60dd1f.png,white,black,ce88df7356d9d4a8d5944a93768f4c4b593de2d35616f7448c2b37b9fd60dd1f,train,58,9.0,150.0,64.58620689655173,256,256,18.685562133789062,0
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258.png,white,black,e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,test,6,0.0,0.0,0.0,256,256,4.344329833984375,0
40bcdad218ac5f0885fc247d88fcad9f729f55c81c79d241a8f1559b6d8c0574.png,white,black,40bcdad218ac5f0885fc247d88fcad9f729f55c81c79d241a8f1559b6d8c0574,train,12,31.5,300.0,173.45833333333334,256,256,4.4871826171875,0
fadeb0ab092833f27daaeb3e24223eb090f9536b83f68cde8f49df7c544f711b.png,white,black,fadeb0ab092833f27daaeb3e24223eb090f9536b83f68cde8f49df7c544f711b,train,39,16.5,255.5,71.08974358974359,256,256,18.765167236328125,0
afa272dc01825d4b929b3bfc79a10f68dd3c163c450d858b964d1ce0bc93e131.png,white,black,afa272dc01825d4b929b3bfc79a10f68dd3c163c450d858b964d1ce0bc93e131,train,10,1399.0,3021.0,1964.25,520,696,16.264287687886824,0
53ad09e4348767bece0165884bf40c10b72ae18444e3f414a850442f02385efc.png,white,black,53ad09e4348767bece0165884bf40c10b72ae18444e3f414a850442f02385efc,train,123,17.5,1327.5,651.9186991869918,520,696,9.193924071618037,0
0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c.png,white,black,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,train,28,14.0,430.5,174.08928571428572,256,256,16.7257080078125,0
9cdac2870cfe65b6cb61bd151020068a3b427118a27343767b07ea39483fee32.png,white,black,9cdac2870cfe65b6cb61bd151020068a3b427118a27343767b07ea39483fee32,train,44,13.0,410.0,179.60227272727272,256,256,9.306533813476562,0
08ae2741df2f5ac815c0f272a8c532b5167ee853be9b939b9b8b7fa93560868a.png,white,black,08ae2741df2f5ac815c0f272a8c532b5167ee853be9b939b9b8b7fa93560868a,train,7,60.5,208.5,131.57142857142858,256,256,13.53997802734375,0
c3bec1066aae20f48b82975e7e8b684cd67635a8baf211e4d9e3e13bc54c5d06.png,white,black,c3bec1066aae20f48b82975e7e8b684cd67635a8baf211e4d9e3e13bc54c5d06,train,76,13.0,605.5,291.82894736842104,256,256,20.09527587890625,0
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b.png,white,black,1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,test,4,0.0,0.0,0.0,512,640,7.753976440429687,0
b4de1e3eec159d8af1bd5447696f8996c31709edaf33e26ba9613816705847db.png,white,black,b4de1e3eec159d8af1bd5447696f8996c31709edaf33e26ba9613816705847db,train,25,0.0,3469.0,1382.9814814814815,360,360,10.649591049382716,0
f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1.png,white,black,f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1,train,12,65.0,261.0,146.79166666666666,256,256,4.712493896484375,0
6b61ab2e3ff0e2c7a55fd71e290b51e142555cf82bc7574fc27326735e8acbd1.png,white,black,6b61ab2e3ff0e2c7a55fd71e290b51e142555cf82bc7574fc27326735e8acbd1,train,158,2.0,849.0,337.55135135135134,520,696,29.587016467727675,0
3bf7873f11823f4b64422f49c8248dd95c0d01f9ae9075ae3d233bbb21a3d875.png,white,black,3bf7873f11823f4b64422f49c8248dd95c0d01f9ae9075ae3d233bbb21a3d875,train,66,14.0,114.5,55.27272727272727,256,256,20.69732666015625,0
1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b.png,white,black,1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b,train,20,97.0,3026.5,1565.25,360,360,11.032283950617284,0
2f929b067a59f88530b6bfa6f6889bc3a38adf88d594895973d1c8b2549fd93d.png,white,black,2f929b067a59f88530b6bfa6f6889bc3a38adf88d594895973d1c8b2549fd93d,train,52,2.0,1083.0,422.1111111111111,256,256,17.552627563476562,0
cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a.png,white,black,cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a,train,40,13.0,253.0,108.8625,256,256,9.459320068359375,0
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549.png,white,black,295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,test,9,0.0,0.0,0.0,256,256,15.224655151367188,0
670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78.png,white,black,670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78,train,20,26.0,3430.0,1610.65,360,360,9.424266975308642,0
1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b.png,white,black,1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b,train,8,18.5,188.5,78.6875,256,256,13.63067626953125,0
13c8ff1f49886e91c98ce795c93648ad8634c782ff57eb928ce29496b0425057.png,white,black,13c8ff1f49886e91c98ce795c93648ad8634c782ff57eb928ce29496b0425057,train,17,11.5,510.0,136.47058823529412,256,256,4.3586883544921875,0
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b.png,white,black,8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,test,21,0.0,0.0,0.0,512,640,7.883401489257812,0
2c840a94d216f5ef4e499b53ae885e9b022cbf639e004ec788436093837823b2.png,white,black,2c840a94d216f5ef4e499b53ae885e9b022cbf639e004ec788436093837823b2,train,20,22.5,3184.5,1906.375,360,360,12.212430555555555,0
4829177d0b36abdd92c4ef0c7834cbc49f95232076bdd7e828f1f7cbb5ed80ec.png,white,black,4829177d0b36abdd92c4ef0c7834cbc49f95232076bdd7e828f1f7cbb5ed80ec,train,8,37.5,272.5,151.375,256,256,4.50140380859375,0
547ef286ee5f4e5dce533e982e6992ada67b7d727fdd3cfa6576f24c631a7ae6.png,white,black,547ef286ee5f4e5dce533e982e6992ada67b7d727fdd3cfa6576f24c631a7ae6,train,257,2.0,690.0,343.7405498281787,520,696,39.870435455349245,0
1e8408fbb1619e7a0bcdd0bcd21fae57e7cb1f297d4c79787a9d0f5695d77073.png,white,black,1e8408fbb1619e7a0bcdd0bcd21fae57e7cb1f297d4c79787a9d0f5695d77073,train,14,13.5,238.5,123.60714285714286,256,256,5.24896240234375,0
